tconst,title,year,genres,rating,votes,directorID,topActors
tt8521718,The United States vs. Billie Holiday,2021.0,"Biography,Drama,Music",6.3,15419,nm0200005,"['nm7363531', 'nm5218990', 'nm1330560']"
tt8521736,Flora & Ulysses,2021.0,"Adventure,Comedy,Family",6.2,6810,nm3414572,"['nm10002326', 'nm0004989', 'nm2355635']"
tt8521778,Bob Marley: One Love,2024.0,"Biography,Drama,Music",6.2,35277,nm3232264,"['nm4667984', 'nm2736476', 'nm3584268']"
tt8521876,Yes Day,2021.0,"Comedy,Family",5.7,32903,nm0037708,"['nm0004950', 'nm1183149', 'nm4911194']"
tt8522006,Happiest Season,2020.0,"Comedy,Romance",6.6,50910,nm0245112,"['nm0829576', 'nm4496875', 'nm0005460']"
tt8522820,The Warden,2019.0,"Drama,History,Mystery",7.3,8203,nm6276616,"['nm5457207', 'nm6346171', 'nm2769372']"
tt8523028,Roped,2020.0,"Drama,Romance",5.5,1804,nm1626854,"['nm6999240', 'nm0000680', 'nm4549519']"
tt8523334,City Hunter,2018.0,"Action,Comedy,Crime",6.5,6079,nm3743617,"['nm3743617', 'nm0284869', 'nm3851426']"
tt8524650,Monster Zone,2020.0,"Adventure,Animation,Family",5.1,1223,nm2705766,"['nm0068260', 'nm3199307', 'nm13372260']"
tt8526164,Exterior/Night,2018.0,"Adventure,Biography,Drama",6.9,1195,nm1583960,"['nm2669159', 'nm3052331', 'nm4180051']"
tt8526370,Bad Tales,2020.0,"Drama,Mystery,Thriller",6.4,7279,"nm4462605,nm4461870","['nm0314554', 'nm0314554', 'nm10971622']"
tt8526872,Dolemite Is My Name,2019.0,"Biography,Comedy,Drama",7.2,66795,nm0108132,"['nm0000552', 'nm1221047', 'nm0258402']"
tt8529134,Ham on Rye,2019.0,"Drama,Mystery",5.9,1077,nm8272772,"['nm8276585', 'nm6506595', 'nm6018937']"
tt8529186,Hello Mr. Billionaire,2018.0,Comedy,6.1,2986,"nm7613066,nm7613065","['nm7613067', 'nm6718764', 'nm8054476']"
tt8529512,Hope You Die Next Time:-),2018.0,"Drama,Thriller",7.1,2579,nm1541262,"['nm9989144', 'nm9989145', 'nm2100991']"
tt8530978,Beats,2019.0,"Drama,Music",6.4,6223,nm1309090,"['nm9895418', 'nm9942464', 'nm8895255']"
tt8535180,Kill Chain,2019.0,"Action,Drama,Thriller",5.0,6278,nm0003535,"['nm0000115', 'nm4166320', 'nm0170186']"
tt8535968,System Crasher,2019.0,Drama,7.8,15947,nm3519173,"['nm8023748', 'nm3477129', 'nm0772609']"
tt8537578,Sayonee,2020.0,"Action,Musical,Romance",4.8,1106,"nm2890826,nm6660943","['nm12028451', 'nm9176904', 'nm1127958']"
tt8538552,No Filter,2019.0,"Comedy,Drama",5.9,1186,nm0491708,"['nm0484005', 'nm0305296', 'nm0949210']"
tt8539280,The Legend of the Christmas Witch,2018.0,"Adventure,Comedy,Family",4.8,1015,nm0811714,"['nm0181246', 'nm0181246', 'nm2862095']"
tt8542964,Sleeping Dogs,2024.0,"Crime,Mystery,Thriller",6.2,22457,nm0177836,"['nm0000128', 'nm2394794', 'nm2394794']"
tt8544498,The Way Back,2020.0,"Drama,Sport",6.7,55064,nm0640334,"['nm0000255', 'nm1371339', 'nm1232470']"
tt8545482,Zone 414,2021.0,"Adventure,Crime,Drama",5.1,5896,nm1017470,"['nm0001602', 'nm4436761', 'nm0034877']"
tt8545636,Adventures of Rufus: The Fantastic Pet,2020.0,"Adventure,Family,Fantasy",4.2,1134,nm3155454,"['nm9747637', 'nm4165439', 'nm5415647']"
tt8546144,Ekta,2019.0,"Horror,Mystery,Thriller",6.4,1046,nm9902054,"['nm1265127', 'nm5145841', 'nm3941445']"
tt8547768,Let's Scare Julie,2019.0,"Horror,Mystery,Thriller",3.3,1875,nm0003945,"['nm8300011', 'nm8908475', 'nm5570560']"
tt8548792,The Dawnseeker,2018.0,"Action,Fantasy,Sci-Fi",2.9,3209,nm2691863,"['nm5835551', 'nm9185331', 'nm1724638']"
tt8549254,Bundy and the Green River Killer,2019.0,"Crime,Drama,Thriller",3.4,1398,nm2096009,"['nm1687058', 'nm8705129', 'nm6528361']"
tt8550054,Pleasure,2021.0,Drama,6.3,24986,nm5679126,"['nm9903838', 'nm8430830', 'nm8923002']"
tt8550208,Romeo Akbar Walter,2019.0,"Action,Drama,Thriller",6.7,6471,nm1473010,"['nm0944834', 'nm1303433', 'nm1303433']"
tt8550514,Jesus Shows You the Way to the Highway,2019.0,"Action,Comedy,Sci-Fi",5.7,1194,nm4306158,"['nm5813260', 'nm2811520', 'nm2811520']"
tt8553606,Aurora,2019.0,"Comedy,Drama,Romance",6.8,1936,nm3558606,"['nm4241408', 'nm2862767', 'nm7244596']"
tt8560172,The Very Excellent Mr. Dundee,2020.0,Comedy,5.0,2722,nm0614195,"['nm0001357', 'nm5381177', 'nm4446872']"
tt8561086,Joseph,2018.0,"Crime,Drama,Mystery",8.0,7038,nm1500124,"['nm5852449', 'nm5958832', 'nm4584004']"
tt8561690,4x4,2019.0,"Crime,Thriller",5.7,2925,nm1286935,"['nm2306611', 'nm10973829', 'nm0108962']"
tt8562562,Innocent Witness,2019.0,"Crime,Drama,Mystery",7.5,3269,nm1215478,"['nm8675611', 'nm0432601', 'nm1865097']"
tt8563452,Crypto,2019.0,"Crime,Drama,Thriller",5.2,4977,nm1226069,"['nm3354041', 'nm1292661', 'nm0005007']"
tt8564902,Death of a Nation,2018.0,"Documentary,History",4.1,7483,"nm1625338,nm6583447","['nm1625338', 'nm1625338', 'nm9976809']"
tt8567342,Take Me Somewhere Nice,2019.0,Drama,6.3,1763,nm5959869,"['nm9911882', 'nm9911883', 'nm9911884']"
tt8569206,Little Baby,2019.0,Family,3.8,4366,nm3754410,"['nm1024101', 'nm10381851', 'nm8465085']"
tt8569578,She Never Died,2019.0,"Action,Comedy,Drama",5.4,1325,nm1918281,"['nm1583978', 'nm0534132', 'nm2854112']"
tt8574252,The Witch: Part 1 - The Subversion,2018.0,"Action,Mystery,Sci-Fi",7.1,20547,nm4219902,"['nm9913973', 'nm5180933', 'nm6079248']"
tt8579674,1917,2019.0,"Action,Drama,War",8.2,733453,nm0005222,"['nm2835616', 'nm1126657', 'nm0990547']"
tt8580274,Eurovision Song Contest: The Story of Fire Saga,2020.0,"Comedy,Music",6.5,106809,nm0229694,"['nm0002071', 'nm1046097', 'nm1405398']"
tt8580348,Perfect Strangers,2018.0,Comedy,6.6,2065,nm1919456,"['nm0840762', 'nm0080966', 'nm2636310']"
tt8581366,Load Wedding,2018.0,"Adventure,Comedy,Drama",7.3,1066,nm6567539,"['nm3500208', 'nm8357469', 'nm3222308']"
tt8581840,Death of a Vlogger,2019.0,"Drama,Horror,Mystery",5.6,2010,nm4150025,"['nm4150025', 'nm2554764', 'nm3856994']"
tt8584722,The Rest of Us,2019.0,Drama,6.3,1756,nm3301122,"['nm0001287', 'nm4563869', 'nm6786013']"
tt8585940,The Utah Cabin Murders,2019.0,"Crime,Horror,Thriller",2.7,1363,nm2096009,"['nm6650203', 'nm6979445', 'nm5511209']"
tt8587122,Secrets in the Hot Spring,2018.0,"Comedy,Horror",6.1,1042,nm7087208,"['nm5654913', 'nm5393011', 'nm9534286']"
tt8589698,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023.0,"Action,Adventure,Animation",7.2,74062,"nm6676487,nm5859016","['nm9368660', 'nm8366356', 'nm7751235']"
tt8590896,Geetha Govindam,2018.0,"Comedy,Drama,Romance",7.7,16829,nm1762795,"['nm4797922', 'nm8612305', 'nm1759615']"
tt8591526,Fremont,2023.0,Drama,6.9,3755,nm2171652,"['nm14282085', 'nm0877203', 'nm2087739']"
tt8591792,Bhavai,2021.0,"Drama,Romance",5.7,2230,nm5749399,"['nm2363939', 'nm3766040', 'nm9542601']"
tt8593824,The Old Way,2023.0,"Action,Drama,Western",5.5,10419,nm0233078,"['nm0000115', 'nm8740834', 'nm7885187']"
tt8593904,Rifkin's Festival,2020.0,"Comedy,Romance",6.1,10290,nm0000095,"['nm0001728', 'nm0152082', 'nm0805653']"
tt8594376,Into the Labyrinth,2019.0,"Crime,Drama,Horror",5.8,5365,nm2621810,"['nm0000163', 'nm0785842', 'nm6188249']"
tt8595016,My Old School,2022.0,"Comedy,Documentary,Drama",7.1,1863,nm4892166,"['nm0001086', 'nm0525801', 'nm0824517']"
tt8595586,Il signor Diavolo,2019.0,"Horror,Mystery,Thriller",5.9,1580,nm0002194,"['nm5504872', 'nm10100974', 'nm0187375']"
tt8595774,Baikonur. Earth,2018.0,Documentary,6.5,1364,nm5181494,
tt8597594,Adverse,2020.0,"Crime,Thriller",4.2,16267,nm1305849,"['nm0005272', 'nm0000620', 'nm0000542']"
tt8599746,Let's Dance,2019.0,"Comedy,Drama,Family",5.9,1698,nm7082821,"['nm5049355', 'nm7306710', 'nm0211956']"
tt8602654,"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",2018.0,Drama,8.7,3133,nm6142895,"['nm0619047', 'nm1693209', 'nm10116792']"
tt8609660,My Penguin Friend,2024.0,"Adventure,Drama,Family",6.8,5757,nm2569082,"['nm0000606', 'nm0056770', 'nm2017133']"
tt8610036,Captors,2020.0,Thriller,3.7,4652,nm4097598,"['nm3616007', 'nm3616007', 'nm0001117']"
tt8610436,The Sparks Brothers,2021.0,"Biography,Comedy,Documentary",7.8,6362,nm0942367,
tt8613070,Portrait of a Lady on Fire,2019.0,"Drama,Romance",8.0,120276,nm1780037,"['nm4374524', 'nm1194748', 'nm4714676']"
tt8613876,Kidnapping Stella,2019.0,"Crime,Drama,Thriller",4.9,6896,nm1556145,"['nm2001517', 'nm3436464', 'nm0771332']"
tt8614536,Farmlands,2018.0,"Crime,Documentary",7.8,1217,nm8762031,
tt8615136,Hammamet,2020.0,"Biography,Drama",5.8,1889,nm0002167,"['nm0269419', 'nm5924592', 'nm6098596']"
tt8615732,Leaving Afghanistan,2019.0,"Action,Drama,War",6.1,1378,nm0526732,"['nm0685235', 'nm1067373', 'nm8306681']"
tt8615822,Occupation: Rainfall,2020.0,"Action,Sci-Fi",4.7,15842,nm1543645,"['nm2045439', 'nm0607325', 'nm0319171']"
tt8618118,The Plagues of Breslau,2018.0,"Action,Crime,Mystery",6.0,5997,nm1899656,"['nm0469021', 'nm1994571', 'nm1171731']"
tt8618654,Kiss the Ground,2020.0,Documentary,8.1,7942,"nm1288736,nm0364117",
tt8619812,Minha Vida em Marte,2018.0,Comedy,6.5,1858,nm5968920,"['nm0551631', 'nm2694342', 'nm0658077']"
tt8620154,The Audition,2019.0,"Drama,Music",6.5,1412,nm0919227,"['nm0396125', 'nm0294984', 'nm0581536']"
tt8620646,An Affair to Die For,2019.0,"Horror,Thriller",4.9,2555,nm1414579,"['nm0001231', 'nm7128977', 'nm7724402']"
tt8622232,Time to Dance,2021.0,"Musical,Romance",2.5,1045,nm1202362,"['nm4808460', 'nm5398851', 'nm7919293']"
tt8623904,Last Christmas,2019.0,"Comedy,Drama,Fantasy",6.5,98140,nm0082450,"['nm10916154', 'nm0000668', 'nm0410667']"
tt8629748,Spenser Confidential,2020.0,"Action,Comedy,Crime",6.2,103327,nm0000916,"['nm0000242', 'nm6328300', 'nm0000273']"
tt8632862,Fahrenheit 11/9,2018.0,Documentary,7.2,21212,nm0601619,
tt8633296,Alien Predator,2018.0,"Action,Adventure,Horror",1.8,1168,nm1714788,"['nm6703282', 'nm1929373', 'nm6672333']"
tt8633462,"Quo Vadis, Aida?",2020.0,"Drama,History,War",8.0,40653,nm1120092,"['nm1655668', 'nm0048081', 'nm3113678']"
tt8633464,After Yang,2021.0,"Drama,Sci-Fi",6.6,25043,nm3226379,"['nm0268199', 'nm3853652', 'nm9317294']"
tt8633478,Run,2020.0,"Drama,Horror,Mystery",6.7,106608,nm3792134,"['nm0005299', 'nm0005299', 'nm6266674']"
tt8633560,Lazy Susan,2020.0,Comedy,5.4,1215,nm4724102,"['nm0005003', 'nm5932423', 'nm4224569']"
tt8633748,The Opening Act,2020.0,Comedy,6.0,1232,nm2180091,"['nm4497202', 'nm5803981', 'nm0147825']"
tt8633950,Invisibles,2018.0,"Comedy,Drama",6.6,1702,nm3106028,"['nm10387711', 'nm10387712', 'nm10387713']"
tt8634348,Amityville: Mt. Misery Rd.,2018.0,"Horror,Mystery,Thriller",1.6,1914,"nm9940592,nm9940593","['nm9940592', 'nm9940593', 'nm9940593']"
tt8635092,Everybody's Talking About Jamie,2021.0,"Biography,Comedy,Drama",6.6,8033,"nm0125270,nm2495808,nm1625174","['nm10744139', 'nm10778177', 'nm0484104']"
tt8636456,Bannister DollHouse,2019.0,"Drama,Horror",3.2,1405,nm3262576,"['nm8135620', 'nm1420834', 'nm6817311']"
tt8637428,The Farewell,2019.0,"Comedy,Drama",7.5,74210,nm2304675,"['nm10289762', 'nm5377144', 'nm5619620']"
tt8637440,The Climb,2019.0,"Comedy,Drama",6.7,5331,nm3511834,"['nm5568803', 'nm3511834', 'nm4587360']"
tt8637498,The Monkey King,2023.0,"Action,Adventure,Animation",5.8,7389,nm0820934,"['nm4497202', 'nm6299248', 'nm10043239']"
tt8637504,Disclosure,2020.0,Documentary,8.1,6328,nm2146703,
tt8638420,Strokes of Genius,2018.0,"Documentary,Sport",8.1,1655,nm1497918,['nm1222906']
tt8638524,President Evil,2018.0,"Comedy,Horror",3.4,2181,nm0523363,"['nm6755556', 'nm4963608', 'nm4775978']"
tt8638640,June,2019.0,"Drama,Family,Musical",7.3,2526,nm9942830,"['nm8135195', 'nm10352906', 'nm5852449']"
tt8639136,The East,2020.0,"Drama,Thriller,War",6.8,7441,nm2165987,"['nm2916507', 'nm3092471', 'nm4724525']"
tt8639326,Roe v. Wade,2019.0,"Drama,History",3.7,1714,"nm2590629,nm0005161","['nm0000685', 'nm0005161', 'nm0001107']"
tt8647310,Buffaloed,2019.0,"Comedy,Drama",6.2,8687,nm0923330,"['nm3614913', 'nm2541974', 'nm0339460']"
tt8647400,De De Pyaar De,2019.0,"Comedy,Drama,Romance",6.5,9526,nm1322099,"['nm0222426', 'nm0007102', 'nm5114849']"
tt8647924,Putin's Witnesses,2018.0,Documentary,7.0,1569,nm0543882,['nm0543882']
tt8648880,Valan: Valley of Angels,2019.0,"Crime,Drama",6.8,1853,nm2723536,"['nm2376399', 'nm1237888', 'nm9946451']"
tt8649186,Corpus Christi,2019.0,Drama,7.7,23126,nm1717924,"['nm5849568', 'nm1452458', 'nm6264850']"
tt8649190,Here Before,2021.0,"Drama,Mystery,Thriller",5.7,1822,nm4111644,"['nm2057859', 'nm1306019', 'nm12236828']"
tt8649252,Scrapper,2023.0,"Comedy,Drama",6.9,7737,nm6286847,"['nm13628292', 'nm13628293', 'nm1736445']"
tt8649344,Blue Jean,2022.0,"Drama,History",7.0,6091,nm2852004,"['nm10538218', 'nm2259018', 'nm13633111']"
tt8651780,Project Dorothy,2024.0,"Horror,Sci-Fi,Thriller",3.9,3186,nm6569015,"['nm0364583', 'nm0212498', 'nm4109629']"
tt8652584,Hell on the Border,2019.0,"Adventure,Biography,Drama",4.6,2218,nm5090040,"['nm1408543', 'nm0000579', 'nm0342029']"
tt8652728,Waves,2019.0,"Drama,Romance,Sport",7.5,35157,nm4099092,"['nm5347988', 'nm5123156', 'nm7051533']"
tt8652818,Violet Evergarden: The Movie,2020.0,"Animation,Drama,Fantasy",8.3,12545,nm2518118,"['nm3426369', 'nm0620657', 'nm0468729']"
tt8655470,The Specials,2019.0,"Comedy,Drama",7.4,11990,"nm0619923,nm0865918","['nm0001993', 'nm3024530', 'nm0898653']"
tt8655574,Venice Calling,2019.0,"Comedy,Drama,Family",6.2,1703,nm1095625,"['nm0688143', 'nm0094993', 'nm9384029']"
tt8655738,Eternal Code,2019.0,"Action,Crime,Thriller",3.4,3825,nm6136445,"['nm0879186', 'nm0174021', 'nm0936198']"
tt8656686,Run Sweetheart Run,2020.0,"Horror,Thriller",5.5,8529,nm0275277,"['nm8212878', 'nm1561982', 'nm0163988']"
tt8660422,118,2019.0,"Action,Mystery,Thriller",6.4,1114,nm1984504,"['nm2498217', 'nm7441022', 'nm3223429']"
tt8660788,When Mom Is Away,2019.0,"Comedy,Family",6.1,1495,nm3500190,"['nm0209948', 'nm1779438', 'nm10406294']"
tt8661814,Devadas,2018.0,"Action,Comedy,Drama",6.5,2504,nm7807500,"['nm0015459', 'nm3761004', 'nm5091766']"
tt8663446,Halloween at Aunt Ethel's,2019.0,"Comedy,Horror,Thriller",3.3,1514,nm1550645,"['nm6649835', 'nm8650859', 'nm4121152']"
tt8663516,Child's Play,2019.0,"Drama,Horror,Sci-Fi",5.7,58920,nm2209002,"['nm0001513', 'nm9354402', 'nm4530746']"
tt8664050,Tomorrow's a New Day,2019.0,"Comedy,Drama",6.7,1048,nm1306635,"['nm0557609', 'nm0316074', 'nm1244571']"
tt8664988,The Blackout,2019.0,"Action,Sci-Fi,Thriller",6.0,11577,nm4914661,"['nm1128120', 'nm1215228', 'nm5380264']"
tt8665624,Happy Pill,2018.0,Drama,8.7,1348,nm2371539,"['nm4433883', 'nm3368782', 'nm6700366']"
tt8665634,Qismat,2018.0,"Drama,Romance",8.1,3676,"nm6054966,nm10614623","['nm7447035', 'nm6293193', 'nm1125989']"
tt8665746,RX 100,2018.0,Action,6.9,3548,nm9955408,"['nm8257146', 'nm4736209', 'nm1682953']"
tt8665900,Mama's Boy,2018.0,Comedy,6.3,1693,nm2145492,"['nm4502931', 'nm6674612', 'nm1695459']"
tt8667334,Oru Yamandan Premakadha,2019.0,"Comedy,Drama,Romance",5.1,1485,nm8381668,"['nm4921260', 'nm6411762', 'nm6229968']"
tt8667828,Outlaw Johnny Black,2023.0,"Action,Comedy,Western",5.6,1862,nm0925220,"['nm0925220', 'nm0741242', 'nm1404359']"
tt8671462,Invoking 5,2018.0,Horror,3.2,2208,"nm3986275,nm5372764,nm9958352","['nm1484159', 'nm2970589', 'nm3848007']"
tt8672856,Tu Jhoothi Main Makkaar,2023.0,"Comedy,Romance",6.0,29308,nm3060331,"['nm1633541', 'nm1633541', 'nm3601766']"
tt8675288,Fearless,2020.0,"Animation,Comedy,Family",5.0,2057,nm0249897,"['nm2780578', 'nm0730428', 'nm4260015']"
tt8675532,The Fear Footage,2018.0,Horror,5.0,1186,nm9959993,
tt8676426,The Fable,2019.0,"Action,Comedy",6.6,3163,nm9873967,"['nm0645411', 'nm0645411', 'nm2400341']"
tt8681422,To the Ends of the Earth,2019.0,Drama,6.7,1935,nm0475905,"['nm1880510', 'nm2202409', 'nm2320634']"
tt8685520,Dauntless: The Battle of Midway,2019.0,"Action,Adventure,History",3.4,1035,nm2318489,"['nm3488006', 'nm6767631', 'nm0000555']"
tt8688634,21 Bridges,2019.0,"Action,Adventure,Crime",6.7,78656,nm1047532,"['nm1569276', 'nm1092227', 'nm0799777']"
tt8688912,Chi La Sow?,2018.0,"Comedy,Romance",7.7,2166,nm4591136,"['nm3118945', 'nm9202414', 'nm3808948']"
tt8689290,The Alpines,2021.0,"Drama,Horror,Mystery",4.4,5008,nm4801995,"['nm6048267', 'nm12304223', 'nm5651025']"
tt8693770,The Cold Blue,2018.0,"Documentary,War",7.7,1154,nm0625356,
tt8694228,Mikhael,2019.0,"Action,Thriller",5.0,1906,nm8386553,"['nm4028885', 'nm4520191', 'nm1388202']"
tt8694594,The Mystery of D.B. Cooper,2020.0,"Crime,Documentary,History",6.5,2301,nm0235770,
tt8695030,The Dead Don't Die,2019.0,"Comedy,Fantasy,Horror",5.4,98106,nm0000464,"['nm0000195', 'nm3485845', 'nm0842770']"
tt8696440,Sibel,2018.0,Drama,6.8,3099,"nm1597572,nm1577474","['nm2337862', 'nm5331335', 'nm1202823']"
tt8698956,Lupt,2018.0,"Horror,Thriller",4.6,8306,nm2669831,"['nm0412917', 'nm1522234', 'nm0704694']"
tt8702938,Centipede,2018.0,"Comedy,Drama,War",6.0,4371,nm0205827,"['nm2790534', 'nm2546442', 'nm3885228']"
tt8703884,Bathroom Stalls & Parking Lots,2019.0,"Comedy,Drama",5.2,1279,nm4528931,"['nm4528931', 'nm10613482', 'nm7844318']"
tt8704802,The Last Blockbuster,2020.0,Documentary,6.7,6254,nm4568586,['nm1944055']
tt8706988,The Resistance Fighter,2019.0,"Action,Drama,History",5.9,1866,nm0664582,"['nm4683400', 'nm0257187', 'nm3010926']"
tt8707374,Hell House LLC II: The Abaddon Hotel,2018.0,"Horror,Mystery",5.4,8954,nm3192191,"['nm4034347', 'nm7828133', 'nm3254615']"
tt8707922,Can You Keep a Secret?,2019.0,"Comedy,Romance",5.4,22284,nm1435237,"['nm1275259', 'nm0388382', 'nm4576371']"
tt8708304,I Trapped the Devil,2019.0,"Horror,Mystery,Thriller",4.8,3511,nm6142823,"['nm1407651', 'nm1410105', 'nm2226741']"
tt8708564,Christmas in the Highlands,2019.0,"Comedy,Drama,Romance",4.8,1027,nm6222943,"['nm3005219', 'nm4168469', 'nm0268297']"
tt8708802,The Great War of Archimedes,2019.0,"Action,Drama,Mystery",6.7,1302,nm0945724,"['nm4027243', 'nm1504747', 'nm4947538']"
tt8709036,A Christmas Prince: The Royal Wedding,2018.0,"Comedy,Drama,Romance",5.3,12548,nm0776271,"['nm0570860', 'nm3858223', 'nm0000481']"
tt8710596,Jungleland,2019.0,Drama,6.2,7776,nm0935253,"['nm0402271', 'nm1925239', 'nm3608877']"
tt8712750,A.M.I.,2019.0,"Horror,Thriller",3.9,2039,nm1802267,"['nm4497336', 'nm0335073', 'nm0370472']"
tt8716800,DJ Cinderella,2019.0,"Family,Music,Romance",4.7,1470,"nm3061960,nm1897437","['nm5118473', 'nm8465358', 'nm0655937']"
tt8717446,Blackbird,2019.0,Drama,6.6,6403,nm0585011,"['nm0000554', 'nm0000215', 'nm6978918']"
tt8718158,The Hating Game,2021.0,"Comedy,Romance",6.2,32436,nm4050491,"['nm1423955', 'nm3271473', 'nm3093026']"
tt8718300,Proximity,2020.0,"Drama,Sci-Fi",4.8,7586,nm4383646,"['nm2705736', 'nm7561503', 'nm4648796']"
tt8721424,"tick, tick... BOOM!",2021.0,"Biography,Comedy,Drama",7.5,125207,nm0592135,"['nm1940449', 'nm3381295', 'nm1296587']"
tt8721556,Jallikattu,2019.0,"Action,Crime,Drama",7.3,9368,nm3859342,"['nm8801016', 'nm5584853', 'nm2465399']"
tt8722252,Çakallarla Dans 5,2018.0,Comedy,3.8,4799,nm2320363,"['nm1281872', 'nm1698635', 'nm1318233']"
tt8722346,Queen & Slim,2019.0,"Crime,Drama,Romance",7.1,36216,nm2027419,"['nm2257207', 'nm3853652', 'nm0940158']"
tt8722440,Mob Town,2019.0,"Crime,Drama",4.7,1042,nm1595523,"['nm0000274', 'nm1595523', 'nm0126260']"
tt8722624,Really Love,2020.0,"Drama,Romance",6.2,1245,nm2029443,"['nm2492243', 'nm5493937', 'nm2499064']"
tt8723216,Eerie,2018.0,"Horror,Mystery,Thriller",4.7,2945,nm3184434,"['nm1379134', 'nm0764017', 'nm1382363']"
tt8725958,Hotel by the River,2018.0,Drama,6.7,1797,nm0393254,"['nm1040587', 'nm0950510', 'nm1029669']"
tt8726098,Too Late to Die Young,2018.0,Drama,6.4,1455,nm3049622,"['nm9985764', 'nm9985765', 'nm9985766']"
tt8726116,A Land Imagined,2018.0,"Drama,Mystery",6.2,1600,nm5469088,"['nm1197566', 'nm9985784', 'nm7267976']"
tt8726180,Cave Rescue,2019.0,"Action,Adventure,Drama",5.8,1503,nm0909084,"['nm10243299', 'nm10139330', 'nm9650038']"
tt8727582,Circus of Books,2019.0,"Biography,Documentary,History",7.1,5141,nm5194305,
tt8733898,U Turn,2018.0,"Crime,Horror,Mystery",6.9,4541,nm5237694,"['nm3606487', 'nm3942577', 'nm0154653']"
tt8736336,That's Amore,2020.0,"Comedy,Drama,Romance",5.7,2082,nm6800506,"['nm1018708', 'nm3439965', 'nm5859357']"
tt8737152,Toma,2021.0,"Biography,Drama,Music",8.6,13022,"nm0081449,nm4911919","['nm3955138', 'nm3720834', 'nm3217747']"
tt8737608,Rams,2020.0,"Comedy,Drama",6.5,4048,nm0801327,"['nm0000554', 'nm0146264', 'nm0992370']"
tt8737614,Majili,2019.0,"Drama,Romance",7.3,5775,nm8526249,"['nm3606487', 'nm3602118', 'nm9991000']"
tt8738964,Clergy,2018.0,Drama,7.3,6863,nm1500530,"['nm1458971', 'nm0927240', 'nm0102765']"
tt8739582,Almost Love,2019.0,"Comedy,Drama,Romance",5.8,1341,nm0236451,"['nm3268924', 'nm1167083', 'nm2345104']"
tt8739752,The Collini Case,2019.0,"Crime,Drama,Thriller",7.3,14569,nm0471086,"['nm1065929', 'nm0487884', 'nm0491596']"
tt8740778,Piranhas,2019.0,"Crime,Drama",6.5,5578,nm2465833,"['nm10393918', 'nm10393920', 'nm10469794']"
tt8743032,The Silence of the Marsh,2019.0,"Action,Drama,Mystery",5.0,4320,nm1680315,"['nm0022261', 'nm1241314', 'nm4847927']"
tt8743064,See You Yesterday,2019.0,"Action,Adventure,Crime",5.3,12005,nm4455533,"['nm5351647', 'nm8391281', 'nm4702342']"
tt8744094,Gogol: A Terrible Vengeance,2018.0,"Adventure,Mystery,Thriller",6.1,1301,nm4914661,"['nm5003252', 'nm0579823', 'nm0836534']"
tt8745676,The Swimmers,2022.0,"Biography,Drama,Sport",7.4,38900,nm2260751,"['nm0777788', 'nm1846124', 'nm2461660']"
tt8745960,Daniel Isn't Real,2019.0,"Drama,Fantasy,Horror",6.1,10948,nm4008890,"['nm0730428', 'nm2200639', 'nm7603745']"
tt8746404,Marmaduke,2022.0,"Adventure,Animation,Comedy",3.4,5277,"nm0228147,nm1098194,nm0629216,nm3675717","['nm0203457', 'nm0799777', 'nm0462712']"
tt8747160,The Block Island Sound,2020.0,"Horror,Mystery,Sci-Fi",5.4,10227,"nm2830283,nm2830317","['nm1146265', 'nm2288842', 'nm3270793']"
tt8747308,Baantjer het begin,2019.0,"Action,Crime,Drama",6.7,1677,nm1234631,"['nm0867949', 'nm0314611', 'nm1879386']"
tt8747450,Chaman Bahaar,2020.0,"Comedy,Drama",6.9,11194,nm3148937,"['nm6845062', 'nm8379640', 'nm6071674']"
tt8747460,Eduardo and Monica,2020.0,"Drama,Romance",7.3,1796,nm1302165,"['nm0103797', 'nm5987206', 'nm0041957']"
tt8747548,Axone,2019.0,"Comedy,Drama",6.8,2476,nm6372816,"['nm4668046', 'nm6754226', 'nm9908724']"
tt8747560,KD (A) Karuppudurai,2019.0,"Comedy,Drama",8.4,2088,nm3373917,"['nm8145073', 'nm10221662', 'nm13378162']"
tt8748256,Travel Mates 2,2018.0,Comedy,5.8,4174,nm7960857,"['nm3635856', 'nm3533607', 'nm5153013']"
tt8748608,Vlad the Impaler,2018.0,"Action,History,War",5.0,3705,nm7943357,"['nm5547246', 'nm1759426', 'nm1698738']"
tt8749074,Friedkin Uncut,2018.0,"Biography,Documentary,History",7.1,1247,nm6096597,
tt8749922,Grand-Daddy Day Care,2019.0,"Comedy,Family",5.0,1028,nm0646987,"['nm0001803', 'nm0934008', 'nm0650945']"
tt8749962,Ashke,2018.0,"Drama,Romance",7.0,1328,nm4179342,"['nm3760302', 'nm10007357', 'nm1266956']"
tt8750122,Benchwarmers 2: Breaking Balls,2019.0,"Comedy,Sport",4.1,1164,nm1451137,"['nm0005098', 'nm0001484', 'nm3650800']"
tt8750570,Sergio,2020.0,"Biography,Drama,History",6.2,11573,nm0994499,"['nm0609944', 'nm1869101', 'nm0639928']"
tt8750702,Rewind,2019.0,"Biography,Documentary,Drama",7.9,2878,nm0626965,
tt8751804,Anons,2017.0,"Comedy,Drama",6.7,1831,nm3312722,"['nm6551384', 'nm10004993', 'nm1815954']"
